## Generation 0 
{'pos_end_effector': array([-2.00000000e+00, -2.65842903e-13]), 'dist_end_effector': -4.3015585358178483e-13, 'collision': False}
{'pos_end_effector': array([-2.03487019,  0.06685174]), 'dist_end_effector': -0.07539950680583624, 'collision': False}
{'pos_end_effector': array([-1.95927581,  0.01861554]), 'dist_end_effector': -0.04477720236795181, 'collision': False}
{'pos_end_effector': array([-1.99969359, -0.03500762]), 'dist_end_effector': -0.03500896569549137, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
## Generation 97 
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.66649999,  0.65237445]), 'dist_end_effector': -0.7326763782454427, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.5268676e-13]), 'dist_end_effector': -4.294792695054192e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63788991e-13]), 'dist_end_effector': -4.301161615228285e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.58626454e-13]), 'dist_end_effector': -4.294470420540859e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64288591e-13]), 'dist_end_effector': -4.2972206182836457e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64066546e-13]), 'dist_end_effector': -4.2958553515484253e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.37360185, -0.22669593]), 'dist_end_effector': -0.4370004430799665, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61513033e-13]), 'dist_end_effector': -4.2907608182049036e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59792188e-13]), 'dist_end_effector': -4.297962274874409e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-1.98708714,  0.01692007]), 'dist_end_effector': -0.021284522784198606, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63011835e-13]), 'dist_end_effector': -4.2928890486274284e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63622457e-13]), 'dist_end_effector': -4.2966328522714546e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-1.99980156,  0.02817316]), 'dist_end_effector': -0.028173860567792496, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61901612e-13]), 'dist_end_effector': -4.296649885421677e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53908006e-13]), 'dist_end_effector': -4.294822686197908e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61068944e-13]), 'dist_end_effector': -4.295104972956702e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63622457e-13]), 'dist_end_effector': -4.2966328522714546e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62734279e-13]), 'dist_end_effector': -4.29821496171051e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.68896017e-13]), 'dist_end_effector': -4.291012421051897e-13, 'collision': False}
{'pos_end_effector': array([-2.83971318, -0.08366193]), 'dist_end_effector': -0.8438705687215768, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63511435e-13]), 'dist_end_effector': -4.297705629641019e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64066546e-13]), 'dist_end_effector': -4.2958553515484253e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.58515431e-13]), 'dist_end_effector': -4.2973485449854694e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56294985e-13]), 'dist_end_effector': -4.276914025282539e-13, 'collision': False}
{'pos_end_effector': array([-2.46759036, -0.27168401]), 'dist_end_effector': -0.5407891873880778, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56461519e-13]), 'dist_end_effector': -4.295704676575873e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63122857e-13]), 'dist_end_effector': -4.295324181709667e-13, 'collision': False}
{'pos_end_effector': array([-2.13009704, -0.15215935]), 'dist_end_effector': -0.2001941773884064, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63677968e-13]), 'dist_end_effector': -4.2969734665907603e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59070543e-13]), 'dist_end_effector': -4.297146327262654e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63622457e-13]), 'dist_end_effector': -4.2966328522714546e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63233879e-13]), 'dist_end_effector': -4.287235857626162e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64288591e-13]), 'dist_end_effector': -4.2972206182836457e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.60569344e-13]), 'dist_end_effector': -4.3008975304493347e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56850097e-13]), 'dist_end_effector': -4.294465828232322e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64344102e-13]), 'dist_end_effector': -4.2993129678225905e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.13826982, -0.09354673]), 'dist_end_effector': -0.16694170492608612, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63622457e-13]), 'dist_end_effector': -4.2966328522714546e-13, 'collision': False}
{'pos_end_effector': array([-1.7266411 ,  0.36924465]), 'dist_end_effector': -0.4594199660405961, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55018229e-13]), 'dist_end_effector': -4.301395595410479e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55517829e-13]), 'dist_end_effector': -4.300786511130442e-13, 'collision': False}
{'pos_end_effector': array([-2.61330403,  0.47508791]), 'dist_end_effector': -0.775790145775297, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.54851695e-13]), 'dist_end_effector': -4.29683222554673e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63233879e-13]), 'dist_end_effector': -4.299514796960115e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.65842903e-13]), 'dist_end_effector': -4.2945794864253396e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62845301e-13]), 'dist_end_effector': -4.302408634331819e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65398814e-13]), 'dist_end_effector': -4.293577124100266e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-1.67029278,  0.02581504]), 'dist_end_effector': -0.33071629639543076, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64288591e-13]), 'dist_end_effector': -4.291970043036965e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62456723e-13]), 'dist_end_effector': -4.298277154305507e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64066546e-13]), 'dist_end_effector': -4.3011115005489495e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.57793786e-13]), 'dist_end_effector': -4.2947869550985034e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59736677e-13]), 'dist_end_effector': -4.301165663064675e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-3.74834547,  0.89595337]), 'dist_end_effector': -1.9645468531377874, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56406008e-13]), 'dist_end_effector': -4.2971549324659894e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60957922e-13]), 'dist_end_effector': -4.296193911593755e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64066546e-13]), 'dist_end_effector': -4.2958553515484253e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.293826121893918e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59181565e-13]), 'dist_end_effector': -4.301359095053392e-13, 'collision': False}
{'pos_end_effector': array([-3.34599059, -0.7626654 ]), 'dist_end_effector': -1.5470453061860376, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62345701e-13]), 'dist_end_effector': -4.299358265527478e-13, 'collision': False}
{'pos_end_effector': array([-3.93392797, -0.45435207]), 'dist_end_effector': -1.9865832922283897, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.69007039e-13]), 'dist_end_effector': -4.3038300681638143e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56406008e-13]), 'dist_end_effector': -4.2971549324659894e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.70594094, -0.45684407]), 'dist_end_effector': -0.8408680760210017, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.57516231e-13]), 'dist_end_effector': -4.296675596385807e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65121258e-13]), 'dist_end_effector': -4.305845100856507e-13, 'collision': False}
{'pos_end_effector': array([-2.04688605,  0.04771508]), 'dist_end_effector': -0.06689567307588848, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.0000000e+00, -2.6711966e-13]), 'dist_end_effector': -4.290320666256763e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.61013433e-13]), 'dist_end_effector': -4.294767582691417e-13, 'collision': False}
{'pos_end_effector': array([-2.90023033, -0.4263538 ]), 'dist_end_effector': -0.9960884609879294, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64510636e-13]), 'dist_end_effector': -4.298586598376056e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56961119e-13]), 'dist_end_effector': -4.291572271524891e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53908006e-13]), 'dist_end_effector': -4.294822686197908e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60069744e-13]), 'dist_end_effector': -4.292571081960663e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56406008e-13]), 'dist_end_effector': -4.2971549324659894e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.19091857, -0.10927377]), 'dist_end_effector': -0.2199787662966629, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-1.57180639,  1.56162947]), 'dist_end_effector': -1.6192703168851037, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56905608e-13]), 'dist_end_effector': -4.280575985889002e-13, 'collision': False}
{'pos_end_effector': array([-1.96573166, -0.03345916]), 'dist_end_effector': -0.047893995179144354, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6229019e-13]), 'dist_end_effector': -4.2919858382565536e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.69173572e-13]), 'dist_end_effector': -4.2962125603124694e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64066546e-13]), 'dist_end_effector': -4.2958553515484253e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59126054e-13]), 'dist_end_effector': -4.29393907938305e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63233879e-13]), 'dist_end_effector': -4.287235857626162e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65787392e-13]), 'dist_end_effector': -4.2942358836296996e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.69173572e-13]), 'dist_end_effector': -4.2962125603124694e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62734279e-13]), 'dist_end_effector': -4.29821496171051e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63455924e-13]), 'dist_end_effector': -4.2956112776767634e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56406008e-13]), 'dist_end_effector': -4.2971549324659894e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63622457e-13]), 'dist_end_effector': -4.2966328522714546e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65787392e-13]), 'dist_end_effector': -4.2977248095534625e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61290989e-13]), 'dist_end_effector': -4.2929305738593787e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61513033e-13]), 'dist_end_effector': -4.2942824188955025e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64566147e-13]), 'dist_end_effector': -4.295428778114552e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.65509836e-13]), 'dist_end_effector': -4.2977546726859987e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6328939e-13]), 'dist_end_effector': -4.2963445335468475e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64621658e-13]), 'dist_end_effector': -4.2922733010974445e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56406008e-13]), 'dist_end_effector': -4.2971549324659894e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.29719720527712e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64843703e-13]), 'dist_end_effector': -4.297138869405824e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66120459e-13]), 'dist_end_effector': -4.2875877474260514e-13, 'collision': False}
{'pos_end_effector': array([-1.90877986,  0.12838956]), 'dist_end_effector': -0.15749600687011595, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63622457e-13]), 'dist_end_effector': -4.2966328522714546e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-1.99109799,  0.18849086]), 'dist_end_effector': -0.18870095117601268, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.5507374e-13]), 'dist_end_effector': -4.310669651600966e-13, 'collision': False}
{'pos_end_effector': array([-2.80691049,  0.74070499]), 'dist_end_effector': -1.0953302809231482, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.5457414e-13]), 'dist_end_effector': -4.2987641969522054e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.57738275e-13]), 'dist_end_effector': -4.296230061344094e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-3.13672145, -0.47801164]), 'dist_end_effector': -1.233138587879711, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65787392e-13]), 'dist_end_effector': -4.2977248095534625e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66064948e-13]), 'dist_end_effector': -4.301186296224596e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.2973084965928465e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.57738275e-13]), 'dist_end_effector': -4.3033393382524816e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56961119e-13]), 'dist_end_effector': -4.2969093905614665e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66009437e-13]), 'dist_end_effector': -4.293867315121736e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60513833e-13]), 'dist_end_effector': -4.2952630942223515e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.58293387e-13]), 'dist_end_effector': -4.296013158279208e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63566946e-13]), 'dist_end_effector': -4.30330980030472e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.93548861, -0.06204878]), 'dist_end_effector': -0.08950849951474249, 'collision': False}
## Generation 98 
{'pos_end_effector': array([-2.00000000e+00, -2.58182364e-13]), 'dist_end_effector': -4.297120511549254e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62234678e-13]), 'dist_end_effector': -4.289889124841806e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63011835e-13]), 'dist_end_effector': -4.2928890486274284e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53796983e-13]), 'dist_end_effector': -4.3013341284874787e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.293826121893918e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.58293387e-13]), 'dist_end_effector': -4.296013158279208e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.61290989e-13]), 'dist_end_effector': -4.2929305738593787e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6040281e-13]), 'dist_end_effector': -4.294589818839183e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63844502e-13]), 'dist_end_effector': -4.290987753350291e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64288591e-13]), 'dist_end_effector': -4.291970043036965e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6229019e-13]), 'dist_end_effector': -4.2919858382565536e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66009437e-13]), 'dist_end_effector': -4.293867315121736e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62456723e-13]), 'dist_end_effector': -4.298277154305507e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
