## Generation 0 
{'pos_end_effector': array([-2.59764925,  0.56713412]), 'dist_end_effector': -0.8239088128988216, 'collision': False}
{'pos_end_effector': array([-2.64699267,  0.49124603]), 'dist_end_effector': -0.8123559378915676, 'collision': False}
{'pos_end_effector': array([-2.77833419,  0.28017212]), 'dist_end_effector': -0.827224590467804, 'collision': False}
{'pos_end_effector': array([-2.14373179,  0.56360696]), 'dist_end_effector': -0.5816456236018044, 'collision': False}
{'pos_end_effector': array([-2.78066247,  0.18622349]), 'dist_end_effector': -0.8025665534161522, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.54262418,  1.34579335]), 'dist_end_effector': -1.4510688327042949, 'collision': False}
{'pos_end_effector': array([-2.72639428,  0.40765699]), 'dist_end_effector': -0.8329663071901029, 'collision': False}
{'pos_end_effector': array([-2.72175545,  0.35385886]), 'dist_end_effector': -0.8038327102916103, 'collision': False}
{'pos_end_effector': array([-2.76616682,  0.15230275]), 'dist_end_effector': -0.7811579360618663, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-1.95436533,  1.93380512]), 'dist_end_effector': -1.934343496551122, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.68402114,  0.38529881]), 'dist_end_effector': -0.785073306196365, 'collision': False}
{'pos_end_effector': array([-2.72207636,  0.30146494]), 'dist_end_effector': -0.7824802743793295, 'collision': False}
{'pos_end_effector': array([-2.80423592,  0.20999173]), 'dist_end_effector': -0.8311991009286016, 'collision': False}
{'pos_end_effector': array([-2.49149215,  0.50019165]), 'dist_end_effector': -0.701253324060043, 'collision': False}
{'pos_end_effector': array([-2.66048083,  0.38837518]), 'dist_end_effector': -0.7662050694939897, 'collision': False}
{'pos_end_effector': array([-2.80053674,  0.2115717 ]), 'dist_end_effector': -0.8280227358886224, 'collision': False}
{'pos_end_effector': array([-2.80053674,  0.2115717 ]), 'dist_end_effector': -0.8280227358886224, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-3.35099664,  0.24053108]), 'dist_end_effector': -1.3722416424923565, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.75689423,  0.15672411]), 'dist_end_effector': -0.7729497564705593, 'collision': False}
{'pos_end_effector': array([-2.7978646 ,  0.18320642]), 'dist_end_effector': -0.8186284297735694, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.6178607 ,  0.47580814]), 'dist_end_effector': -0.779836673760863, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.56370327,  0.446869  ]), 'dist_end_effector': -0.7193422597798311, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.8057550069415421, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.64923732,  0.27846921]), 'dist_end_effector': -0.7064376812259741, 'collision': False}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.72213526,  0.08042171]), 'dist_end_effector': -0.7265996076223435, 'collision': False}
{'pos_end_effector': array([-2.31897925,  0.43052646]), 'dist_end_effector': -0.5358178711498649, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.29530219,  0.15429983]), 'dist_end_effector': -0.33318436091315706, 'collision': False}
{'pos_end_effector': array([-2.77096858,  0.24064774]), 'dist_end_effector': -0.8076533246529554, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.74920054,  0.14735827]), 'dist_end_effector': -0.7635547817233764, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.66166172,  0.17036823]), 'dist_end_effector': -0.6832434112046673, 'collision': False}
{'pos_end_effector': array([-2.58151687,  0.302573  ]), 'dist_end_effector': -0.6555244398575559, 'collision': False}
{'pos_end_effector': array([-2.75931759,  0.73873563]), 'dist_end_effector': -1.0593835621123722, 'collision': False}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': array([-2.64923732,  0.27846921]), 'dist_end_effector': -0.7064376812259741, 'collision': False}
{'pos_end_effector': array([-2.63404634,  0.2106125 ]), 'dist_end_effector': -0.6681110560954794, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.72175545,  0.35385886]), 'dist_end_effector': -0.8038327102916103, 'collision': False}
{'pos_end_effector': array([-2.67503849,  0.42571226]), 'dist_end_effector': -0.7980650935132724, 'collision': False}
{'pos_end_effector': array([-2.71593725,  0.25830464]), 'dist_end_effector': -0.7611093451445642, 'collision': False}
{'pos_end_effector': array([-2.72135717,  0.40363614]), 'dist_end_effector': -0.8266064956008545, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.70733186,  0.37909926]), 'dist_end_effector': -0.8025176702681917, 'collision': False}
{'pos_end_effector': array([-2.59893597,  0.40816931]), 'dist_end_effector': -0.7247940942157439, 'collision': False}
{'pos_end_effector': array([-2.8008833,  0.2120194]), 'dist_end_effector': -0.8284722570814026, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.44617479,  0.48956012]), 'dist_end_effector': -0.662375310594348, 'collision': False}
{'pos_end_effector': array([-2.66964568,  0.44142665]), 'dist_end_effector': -0.802049145414309, 'collision': False}
{'pos_end_effector': array([-2.54479841,  0.3070425 ]), 'dist_end_effector': -0.6253642129729935, 'collision': False}
{'pos_end_effector': array([-2.72639428,  0.40765699]), 'dist_end_effector': -0.8329663071901029, 'collision': False}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.72035373,  0.35596831]), 'dist_end_effector': -0.8035066489953554, 'collision': False}
{'pos_end_effector': array([-2.53671264,  0.25267742]), 'dist_end_effector': -0.5932169337732544, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-3.11764568, -0.023389  ]), 'dist_end_effector': -1.117890386974692, 'collision': False}
{'pos_end_effector': array([-3.39081381e+00,  1.74488628e-03]), 'dist_end_effector': -1.390814905051696, 'collision': False}
{'pos_end_effector': array([-2.69744974,  0.36317434]), 'dist_end_effector': -0.786340729576738, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.80110606,  0.21230729]), 'dist_end_effector': -0.8287613107683329, 'collision': False}
{'pos_end_effector': array([-2.5944555 ,  2.14840257]), 'dist_end_effector': -2.2291278457830637, 'collision': False}
{'pos_end_effector': array([-2.74625937,  0.31873775]), 'dist_end_effector': -0.8114781604776694, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.72018249,  0.24757651]), 'dist_end_effector': -0.7615490413874808, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.50695581,  0.33310212]), 'dist_end_effector': -0.6065980652389735, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.74920054,  0.14735827]), 'dist_end_effector': -0.7635547817233764, 'collision': False}
{'pos_end_effector': array([-2.763441  ,  0.29589484]), 'dist_end_effector': -0.8187770917422256, 'collision': False}
{'pos_end_effector': array([-2.70073152,  0.38171741]), 'dist_end_effector': -0.7979554117518205, 'collision': False}
{'pos_end_effector': array([-2.36493439,  0.40380057]), 'dist_end_effector': -0.5442719939111801, 'collision': False}
{'pos_end_effector': array([-2.64535147,  0.26171626]), 'dist_end_effector': -0.6964006877343232, 'collision': False}
{'pos_end_effector': array([-2.80110606,  0.21230729]), 'dist_end_effector': -0.8287613107683329, 'collision': False}
{'pos_end_effector': array([-2.52565416,  0.48510704]), 'dist_end_effector': -0.7152909393604713, 'collision': False}
{'pos_end_effector': array([-2.72175545,  0.35385886]), 'dist_end_effector': -0.8038327102916103, 'collision': False}
{'pos_end_effector': array([-2.54479841,  0.3070425 ]), 'dist_end_effector': -0.6253642129729935, 'collision': False}
{'pos_end_effector': array([-2.79104744,  0.23340433]), 'dist_end_effector': -0.8247627756659472, 'collision': False}
{'pos_end_effector': array([-2.74920054,  0.14735827]), 'dist_end_effector': -0.7635547817233764, 'collision': False}
{'pos_end_effector': array([-2.68407267,  0.41507119]), 'dist_end_effector': -0.8001496766867553, 'collision': False}
{'pos_end_effector': array([-2.75220981,  0.27108392]), 'dist_end_effector': -0.799566188992705, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.78066247,  0.18622349]), 'dist_end_effector': -0.8025665534161522, 'collision': False}
{'pos_end_effector': array([-2.78444996,  0.15940135]), 'dist_end_effector': -0.8004814336541684, 'collision': False}
{'pos_end_effector': array([-2.7791462 ,  0.27614433]), 'dist_end_effector': -0.8266344377627324, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.80423592,  0.20999173]), 'dist_end_effector': -0.8311991009286016, 'collision': False}
{'pos_end_effector': array([-2.56370327,  0.446869  ]), 'dist_end_effector': -0.7193422597798311, 'collision': False}
{'pos_end_effector': array([-2.68771244,  0.37089041]), 'dist_end_effector': -0.7813501776201769, 'collision': False}
{'pos_end_effector': array([-2.80423592,  0.20999173]), 'dist_end_effector': -0.8311991009286016, 'collision': False}
{'pos_end_effector': array([-2.64923732,  0.27846921]), 'dist_end_effector': -0.7064376812259741, 'collision': False}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.87532728,  0.31309017]), 'dist_end_effector': -0.929636112734198, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.75308366,  0.31174239]), 'dist_end_effector': -0.8150572507664552, 'collision': False}
{'pos_end_effector': array([-2.76032452,  0.27830886]), 'dist_end_effector': -0.8096599246201636, 'collision': False}
{'pos_end_effector': array([-2.59336693,  0.32054398]), 'dist_end_effector': -0.6744128949371758, 'collision': False}
{'pos_end_effector': array([-2.71554046,  0.36330138]), 'dist_end_effector': -0.8024874050051539, 'collision': False}
{'pos_end_effector': array([-2.49379165,  0.32752896]), 'dist_end_effector': -0.5925414840767285, 'collision': False}
{'pos_end_effector': array([-2.5173402 ,  0.32859083]), 'dist_end_effector': -0.6128725903490638, 'collision': False}
{'pos_end_effector': array([-2.58855821,  0.20511638]), 'dist_end_effector': -0.6232764189501748, 'collision': False}
{'pos_end_effector': array([-2.54811157,  0.14620058]), 'dist_end_effector': -0.5672749858511789, 'collision': False}
{'pos_end_effector': array([-2.80104028,  0.21222228]), 'dist_end_effector': -0.8286759513864591, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.7791462 ,  0.27614433]), 'dist_end_effector': -0.8266344377627324, 'collision': False}
{'pos_end_effector': array([-2.72639428,  0.40765699]), 'dist_end_effector': -0.8329663071901029, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.71538308,  0.25325656]), 'dist_end_effector': -0.7588885552505129, 'collision': False}
{'pos_end_effector': array([-2.82608447,  0.22914523]), 'dist_end_effector': -0.8572765518533859, 'collision': False}
{'pos_end_effector': array([-2.40493764,  1.22140288]), 'dist_end_effector': -1.286778721329667, 'collision': False}
{'pos_end_effector': array([-2.68407267,  0.41507119]), 'dist_end_effector': -0.8001496766867553, 'collision': False}
{'pos_end_effector': array([-2.76738174,  0.24420589]), 'dist_end_effector': -0.8053019585884956, 'collision': False}
{'pos_end_effector': array([-2.76738174,  0.24420589]), 'dist_end_effector': -0.8053019585884956, 'collision': False}
{'pos_end_effector': array([-2.763441  ,  0.29589484]), 'dist_end_effector': -0.8187770917422256, 'collision': False}
{'pos_end_effector': array([-2.6507869 ,  0.27795666]), 'dist_end_effector': -0.7076605778638813, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.74920054,  0.14735827]), 'dist_end_effector': -0.7635547817233764, 'collision': False}
{'pos_end_effector': array([-2.80423592,  0.20999173]), 'dist_end_effector': -0.8311991009286016, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.80555622,  0.21807566]), 'dist_end_effector': -0.8345524650929719, 'collision': False}
{'pos_end_effector': array([-2.58406542,  0.2867978 ]), 'dist_end_effector': -0.6506807158103294, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.17811006,  1.66192191]), 'dist_end_effector': -1.671438791874584, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.8255203 ,  0.35001314]), 'dist_end_effector': -0.896656551876576, 'collision': False}
{'pos_end_effector': array([-3.17252506,  0.47820736]), 'dist_end_effector': -1.2662927347171251, 'collision': False}
{'pos_end_effector': array([-2.7973778 ,  0.20241278]), 'dist_end_effector': -0.8226677909521195, 'collision': False}
{'pos_end_effector': array([-2.22888087,  0.22560449]), 'dist_end_effector': -0.32137803506571894, 'collision': False}
{'pos_end_effector': array([0.04714613, 1.76753754]), 'dist_end_effector': -2.704624970569714, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.64923732,  0.27846921]), 'dist_end_effector': -0.7064376812259741, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-2.32810026,  0.25728538]), 'dist_end_effector': -0.41694789631597307, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.8921618 ,  1.02723901]), 'dist_end_effector': -1.0328838528833688, 'collision': False}
{'pos_end_effector': array([-2.65060856,  0.32870585]), 'dist_end_effector': -0.7289300615395403, 'collision': False}
{'pos_end_effector': array([-2.45659064,  0.3400681 ]), 'dist_end_effector': -0.5693165376635548, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.80555622,  0.21807566]), 'dist_end_effector': -0.8345524650929719, 'collision': False}
{'pos_end_effector': array([-2.65657722,  0.46706261]), 'dist_end_effector': -0.805755006941542, 'collision': False}
{'pos_end_effector': array([-3.22838241,  2.30767521]), 'dist_end_effector': -2.6142471581516835, 'collision': False}
{'pos_end_effector': array([-2.55346118,  0.40771529]), 'dist_end_effector': -0.687423475007814, 'collision': False}
{'pos_end_effector': array([-2.75007107,  0.29004797]), 'dist_end_effector': -0.804198009716205, 'collision': False}
{'pos_end_effector': array([-2.46066323,  0.50022675]), 'dist_end_effector': -0.6800275092633864, 'collision': False}
{'pos_end_effector': array([-2.67550366,  0.43049735]), 'dist_end_effector': -0.8010200729986726, 'collision': False}
{'pos_end_effector': array([-2.35217766,  0.41101953]), 'dist_end_effector': -0.5412634884646311, 'collision': False}
{'pos_end_effector': array([-2.72056956,  0.55380224]), 'dist_end_effector': -0.9087999871918245, 'collision': False}
## Generation 19 
{'pos_end_effector': array([-2.63404634,  0.2106125 ]), 'dist_end_effector': -0.6681110560954794, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.53383722,  0.42330941]), 'dist_end_effector': -0.6813024520284938, 'collision': False}
{'pos_end_effector': array([-2.49648067,  0.0704408 ]), 'dist_end_effector': -0.5014528555077572, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.66166172,  0.17036823]), 'dist_end_effector': -0.6832434112046673, 'collision': False}
{'pos_end_effector': array([-2.31897925,  0.43052646]), 'dist_end_effector': -0.5358178711498649, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.09205966,  0.59564945]), 'dist_end_effector': -0.6027215339647898, 'collision': False}
{'pos_end_effector': array([-2.56511097,  0.30892386]), 'dist_end_effector': -0.6440375441215915, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.66166172,  0.17036823]), 'dist_end_effector': -0.6832434112046673, 'collision': False}
{'pos_end_effector': array([-2.47036346,  0.28029967]), 'dist_end_effector': -0.5475488046933674, 'collision': False}
{'pos_end_effector': array([-2.35217766,  0.41101953]), 'dist_end_effector': -0.5412634884646311, 'collision': False}
{'pos_end_effector': array([-2.46066323,  0.50022675]), 'dist_end_effector': -0.6800275092633864, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.29530219,  0.15429983]), 'dist_end_effector': -0.33318436091315706, 'collision': False}
{'pos_end_effector': array([-2.23073829,  0.35954089]), 'dist_end_effector': -0.42721166999033705, 'collision': False}
{'pos_end_effector': array([-2.56321406,  0.29398158]), 'dist_end_effector': -0.6353229453195742, 'collision': False}
{'pos_end_effector': array([-2.36411476,  0.35832619]), 'dist_end_effector': -0.5108592882501802, 'collision': False}
{'pos_end_effector': array([-2.69911028,  0.06818518]), 'dist_end_effector': -0.7024275051147082, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.35217766,  0.41101953]), 'dist_end_effector': -0.5412634884646311, 'collision': False}
{'pos_end_effector': array([-2.52966323,  0.32334782]), 'dist_end_effector': -0.6205617999422683, 'collision': False}
{'pos_end_effector': array([-2.47369452,  0.34059761]), 'dist_end_effector': -0.583432279311622, 'collision': False}
{'pos_end_effector': array([-2.53764915,  0.32001357]), 'dist_end_effector': -0.6256798655997633, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.62189462,  0.17995403]), 'dist_end_effector': -0.6474074195031088, 'collision': False}
{'pos_end_effector': array([-2.56360894,  0.30848122]), 'dist_end_effector': -0.6425073559591306, 'collision': False}
{'pos_end_effector': array([-2.44816581,  0.36028739]), 'dist_end_effector': -0.5750300835884572, 'collision': False}
{'pos_end_effector': array([-2.35227939,  0.41096137]), 'dist_end_effector': -0.5412855205867765, 'collision': False}
{'pos_end_effector': array([-2.5173402 ,  0.32859083]), 'dist_end_effector': -0.6128725903490638, 'collision': False}
{'pos_end_effector': array([-2.6119887 ,  0.25228087]), 'dist_end_effector': -0.6619484888039506, 'collision': False}
{'pos_end_effector': array([-2.07159477,  0.70527001]), 'dist_end_effector': -0.7088946264073338, 'collision': False}
{'pos_end_effector': array([-2.66166172,  0.17036823]), 'dist_end_effector': -0.6832434112046673, 'collision': False}
{'pos_end_effector': array([-2.70949163,  0.2680366 ]), 'dist_end_effector': -0.7584339108091086, 'collision': False}
{'pos_end_effector': array([-2.63106668,  0.30701809]), 'dist_end_effector': -0.7017871874732425, 'collision': False}
{'pos_end_effector': array([-1.55953884,  1.51818253]), 'dist_end_effector': -1.5807859477187747, 'collision': False}
{'pos_end_effector': array([-2.06557335,  0.11188425]), 'dist_end_effector': -0.1296840385205252, 'collision': False}
{'pos_end_effector': array([-2.48631181,  0.3423266 ]), 'dist_end_effector': -0.5947156271056504, 'collision': False}
{'pos_end_effector': array([-2.31897925,  0.43052646]), 'dist_end_effector': -0.5358178711498649, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.5173402 ,  0.32859083]), 'dist_end_effector': -0.6128725903490638, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.27678517,  0.45687795]), 'dist_end_effector': -0.5341792697416103, 'collision': False}
{'pos_end_effector': array([-2.51817347,  0.37734082]), 'dist_end_effector': -0.6410068988327677, 'collision': False}
{'pos_end_effector': array([-2.06557335,  0.11188425]), 'dist_end_effector': -0.1296840385205252, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.58151687,  0.302573  ]), 'dist_end_effector': -0.6555244398575559, 'collision': False}
{'pos_end_effector': array([-2.58406542,  0.2867978 ]), 'dist_end_effector': -0.6506807158103294, 'collision': False}
{'pos_end_effector': array([-2.55346118,  0.40771529]), 'dist_end_effector': -0.687423475007814, 'collision': False}
{'pos_end_effector': array([-2.35217766,  0.41101953]), 'dist_end_effector': -0.5412634884646311, 'collision': False}
{'pos_end_effector': array([-2.5197776 ,  0.35039607]), 'dist_end_effector': -0.626854177838339, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.64612205,  0.26435251]), 'dist_end_effector': -0.6981088405642856, 'collision': False}
{'pos_end_effector': array([-2.7351788 ,  0.54619732]), 'dist_end_effector': -0.9158708318459748, 'collision': False}
{'pos_end_effector': array([-2.53444224,  0.25699958]), 'dist_end_effector': -0.5930238561873901, 'collision': False}
{'pos_end_effector': array([-2.50753157,  0.31641131]), 'dist_end_effector': -0.5980839486541348, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.41436299,  0.21696116]), 'dist_end_effector': -0.46772730292573705, 'collision': False}
{'pos_end_effector': array([-2.5421132 ,  0.42574179]), 'dist_end_effector': -0.689306021490997, 'collision': False}
{'pos_end_effector': array([-2.58406542,  0.2867978 ]), 'dist_end_effector': -0.6506807158103294, 'collision': False}
{'pos_end_effector': array([-2.58236237,  0.3361667 ]), 'dist_end_effector': -0.6724239567896773, 'collision': False}
{'pos_end_effector': array([-2.46867462,  0.37696011]), 'dist_end_effector': -0.6014605777957438, 'collision': False}
{'pos_end_effector': array([-2.39317462,  0.38835006]), 'dist_end_effector': -0.5526319272912081, 'collision': False}
{'pos_end_effector': array([-2.55037204,  0.30768976]), 'dist_end_effector': -0.6305413260058393, 'collision': False}
{'pos_end_effector': array([-2.46066323,  0.50022675]), 'dist_end_effector': -0.6800275092633864, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.38447248,  0.39303414]), 'dist_end_effector': -0.5498135373997693, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.61587947,  0.21664681]), 'dist_end_effector': -0.6528731578498399, 'collision': False}
{'pos_end_effector': array([-2.09205966,  0.59564945]), 'dist_end_effector': -0.6027215339647898, 'collision': False}
{'pos_end_effector': array([-2.35217766,  0.41101953]), 'dist_end_effector': -0.5412634884646311, 'collision': False}
{'pos_end_effector': array([-2.74611215,  0.24109772]), 'dist_end_effector': -0.7840991343761644, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.24169309,  0.48019111]), 'dist_end_effector': -0.5375863196526456, 'collision': False}
{'pos_end_effector': array([-2.59276758,  0.25441446]), 'dist_end_effector': -0.6450582318524802, 'collision': False}
{'pos_end_effector': array([-2.55995647,  0.37441559]), 'dist_end_effector': -0.6736009784281602, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
