## Generation 0 
{'pos_end_effector': array([-1.99999975e+00,  1.91552394e-07]), 'dist_end_effector': -3.112497190951622e-07, 'collision': False}
{'pos_end_effector': array([-2.03880818, -0.84790835]), 'dist_end_effector': -0.8487959969873986, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89639059e-07]), 'dist_end_effector': -3.110019198416272e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92405797e-07]), 'dist_end_effector': -3.112629923419513e-07, 'collision': False}
{'pos_end_effector': array([-1.92481789, -0.20870568]), 'dist_end_effector': -0.2218341930417395, 'collision': False}
{'pos_end_effector': array([-3.0605916 ,  0.48326448]), 'dist_end_effector': -1.1655038019157602, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91579584e-07]), 'dist_end_effector': -3.1131718520891783e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92057273e-07]), 'dist_end_effector': -3.1114345261306227e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92543578e-07]), 'dist_end_effector': -3.1079799875862727e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92792307e-07]), 'dist_end_effector': -3.113132428179031e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91471562e-07]), 'dist_end_effector': -3.111813472436286e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91583925e-07]), 'dist_end_effector': -3.114008192524531e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91903343e-07]), 'dist_end_effector': -3.1149192470107565e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92530350e-07]), 'dist_end_effector': -3.1139372542274435e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92530350e-07]), 'dist_end_effector': -3.1139372542274435e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93352924e-07]), 'dist_end_effector': -3.1092890895653154e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92679634e-07]), 'dist_end_effector': -3.1129214343739577e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91476896e-07]), 'dist_end_effector': -3.11398520801589e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90383563e-07]), 'dist_end_effector': -3.1088154718135715e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93267098e-07]), 'dist_end_effector': -3.1094763452238143e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91471562e-07]), 'dist_end_effector': -3.111813472436286e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91328154e-07]), 'dist_end_effector': -3.1119447438035506e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92617877e-07]), 'dist_end_effector': -3.1127644318412996e-07, 'collision': False}
{'pos_end_effector': array([-2.90012694, -0.62933774]), 'dist_end_effector': -1.098314392883072, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.92038780e-07]), 'dist_end_effector': -3.11406456013819e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91151929e-07]), 'dist_end_effector': -3.108995406757111e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93143864e-07]), 'dist_end_effector': -3.112848367338554e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91361835e-07]), 'dist_end_effector': -3.1118142380484376e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93170991e-07]), 'dist_end_effector': -3.111011283709123e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.91756503e-07]), 'dist_end_effector': -3.108536253870059e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93170991e-07]), 'dist_end_effector': -3.111011283709123e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93508288e-07]), 'dist_end_effector': -3.1152876404307846e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93735768e-07]), 'dist_end_effector': -3.1121654232688956e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92603485e-07]), 'dist_end_effector': -3.108523674929665e-07, 'collision': False}
## Generation 74 
{'pos_end_effector': array([-1.99999975e+00,  1.88917284e-07]), 'dist_end_effector': -3.102452209016931e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-2.18966153,  0.21765738]), 'dist_end_effector': -0.2886974774623326, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.88917284e-07]), 'dist_end_effector': -3.102452209016931e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89027287e-07]), 'dist_end_effector': -3.1039754305864386e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91154624e-07]), 'dist_end_effector': -3.1106965552120125e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.91858575e-07]), 'dist_end_effector': -3.1077132634127033e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89639059e-07]), 'dist_end_effector': -3.110019195979412e-07, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99999975e+00,  1.89639059e-07]), 'dist_end_effector': -3.110019198416272e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.94474943e-07]), 'dist_end_effector': -3.1090895580150253e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91083350e-07]), 'dist_end_effector': -3.107206589275257e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91151929e-07]), 'dist_end_effector': -3.108995406757111e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92717498e-07]), 'dist_end_effector': -3.108060648195242e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89939615e-07]), 'dist_end_effector': -3.111159474095582e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93170991e-07]), 'dist_end_effector': -3.111011283709123e-07, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99999975e+00,  1.90166946e-07]), 'dist_end_effector': -3.1102265780160593e-07, 'collision': False}
{'pos_end_effector': array([-4.99070243, -0.35200463]), 'dist_end_effector': -3.0113465933000905, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89639059e-07]), 'dist_end_effector': -3.110019198416272e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92799113e-07]), 'dist_end_effector': -3.1110753260930323e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90745805e-07]), 'dist_end_effector': -3.1114172373597726e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93165466e-07]), 'dist_end_effector': -3.110749296388561e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.90320055, -0.33382702]), 'dist_end_effector': -0.3475782106373262, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90197166e-07]), 'dist_end_effector': -3.107821601000719e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.91966429e-07]), 'dist_end_effector': -3.107493016355184e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89951954e-07]), 'dist_end_effector': -3.1036782890906054e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93151451e-07]), 'dist_end_effector': -3.108487890763269e-07, 'collision': False}
{'pos_end_effector': array([-2.33727635,  0.05041025]), 'dist_end_effector': -0.3410227736911227, 'collision': False}
{'pos_end_effector': array([-1.0428839 , -1.45527835]), 'dist_end_effector': -1.7418112139951472, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93352924e-07]), 'dist_end_effector': -3.1092890895653154e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.90646860e-07]), 'dist_end_effector': -3.1017927012756866e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.91756503e-07]), 'dist_end_effector': -3.108536253870059e-07, 'collision': False}
{'pos_end_effector': array([-4.14044293, -0.46000826]), 'dist_end_effector': -2.1893157640743204, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.11126488814211e-07, 'collision': False}
{'pos_end_effector': array([-1.35658133, -0.02376115]), 'dist_end_effector': -0.6438572644094888, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90612540e-07]), 'dist_end_effector': -3.1083938461817993e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92543578e-07]), 'dist_end_effector': -3.1079799875862727e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90197165e-07]), 'dist_end_effector': -3.107821600718431e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89639059e-07]), 'dist_end_effector': -3.110019198416272e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89939615e-07]), 'dist_end_effector': -3.111159474095582e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91212391e-07]), 'dist_end_effector': -3.1149143652862417e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.91900210e-07]), 'dist_end_effector': -3.1091411844312807e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90651263e-07]), 'dist_end_effector': -3.112261079761082e-07, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99999975e+00,  1.89639059e-07]), 'dist_end_effector': -3.110019198416272e-07, 'collision': False}
{'pos_end_effector': array([-3.22862821,  0.89629506]), 'dist_end_effector': -1.5208129817813911, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89886507e-07]), 'dist_end_effector': -3.10194792669519e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90817434e-07]), 'dist_end_effector': -3.105718960109418e-07, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99999976e+00,  1.91749158e-07]), 'dist_end_effector': -3.1081753454186013e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93170991e-07]), 'dist_end_effector': -3.111011283709123e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90726310e-07]), 'dist_end_effector': -3.109147819113127e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92019148e-07]), 'dist_end_effector': -3.1070084179894374e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89775580e-07]), 'dist_end_effector': -3.108643649788659e-07, 'collision': False}
{'pos_end_effector': array([-3.09239309,  0.84170823]), 'dist_end_effector': -1.379055982994283, 'collision': False}
{'pos_end_effector': array([-3.45132388,  0.34712326]), 'dist_end_effector': -1.4922585453557835, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92286941e-07]), 'dist_end_effector': -3.1078891982530924e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89639059e-07]), 'dist_end_effector': -3.110019198416272e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89826289e-07]), 'dist_end_effector': -3.1071869304274434e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.93267098e-07]), 'dist_end_effector': -3.1094763452238143e-07, 'collision': False}
{'pos_end_effector': array([-1.50013976,  0.71230669]), 'dist_end_effector': -0.8701960011599332, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90147099e-07]), 'dist_end_effector': -3.1157310491115637e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90028288e-07]), 'dist_end_effector': -3.113023454947854e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.91609345e-07]), 'dist_end_effector': -3.110236496339225e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.91362921e-07]), 'dist_end_effector': -3.1080339134709665e-07, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99999976e+00,  1.92928067e-07]), 'dist_end_effector': -3.103875042435413e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90068003e-07]), 'dist_end_effector': -3.114390996900375e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933651e-07]), 'dist_end_effector': -3.111264891530904e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90348337e-07]), 'dist_end_effector': -3.1052551016548745e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92149879e-07]), 'dist_end_effector': -3.1059602120978513e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.91083350e-07]), 'dist_end_effector': -3.107206589275257e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92242676e-07]), 'dist_end_effector': -3.1111949492697794e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-2.12769369,  0.19719951]), 'dist_end_effector': -0.23493259944785183, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.91851355e-07]), 'dist_end_effector': -3.110651893214293e-07, 'collision': False}
{'pos_end_effector': array([-1.7528836,  0.4210664]), 'dist_end_effector': -0.48822477502423905, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99999975e+00,  1.89246532e-07]), 'dist_end_effector': -3.100690208917906e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89124753e-07]), 'dist_end_effector': -3.1030473630305e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89567876e-07]), 'dist_end_effector': -3.113023350551958e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92543578e-07]), 'dist_end_effector': -3.1079799875862727e-07, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99999975e+00,  1.89639059e-07]), 'dist_end_effector': -3.110019198416272e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.89933650e-07]), 'dist_end_effector': -3.1112648965323443e-07, 'collision': False}
{'pos_end_effector': array([-1.99999975e+00,  1.90148366e-07]), 'dist_end_effector': -3.105952831179398e-07, 'collision': False}
{'pos_end_effector': array([-1.99999976e+00,  1.92330909e-07]), 'dist_end_effector': -3.10943511982821e-07, 'collision': False}
