## Generation 0 
{'pos_end_effector': array([-0.98746078, -0.13035202]), 'dist_end_effector': -1.0208953494372224, 'collision': False}
{'pos_end_effector': array([-9.99976502e-01,  4.19891432e-04]), 'dist_end_effector': -1.000023586409454, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976503e-01, -3.78219029e-04]), 'dist_end_effector': -1.000023568071768, 'collision': False}
{'pos_end_effector': array([-9.99976538e-01,  3.05629552e-04]), 'dist_end_effector': -1.0000235084781155, 'collision': False}
{'pos_end_effector': array([-9.99976588e-01,  1.39394330e-04]), 'dist_end_effector': -1.0000234221911355, 'collision': False}
{'pos_end_effector': array([-9.99976485e-01, -4.51723954e-04]), 'dist_end_effector': -1.0000236167890202, 'collision': False}
{'pos_end_effector': array([-9.99976319e-01,  7.48837939e-04]), 'dist_end_effector': -1.0000239610451755, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.57994061e-04]), 'dist_end_effector': -1.0000234376014467, 'collision': False}
{'pos_end_effector': array([-9.99976548e-01, -2.29579782e-04]), 'dist_end_effector': -1.0000234781820534, 'collision': False}
{'pos_end_effector': array([-9.99976391e-01, -6.02044704e-04]), 'dist_end_effector': -1.0000237900862405, 'collision': False}
{'pos_end_effector': array([-9.9997657e-01, -1.6877483e-04]), 'dist_end_effector': -1.000023444037113, 'collision': False}
{'pos_end_effector': array([-9.99976320e-01,  7.50199376e-04]), 'dist_end_effector': -1.0000239611642114, 'collision': False}
{'pos_end_effector': array([-0.99994187,  0.00833146]), 'dist_end_effector': -1.0000928309860813, 'collision': False}
{'pos_end_effector': array([-9.99976320e-01,  7.49158155e-04]), 'dist_end_effector': -1.00002396076044, 'collision': False}
{'pos_end_effector': array([-9.9997632e-01,  7.4763602e-04]), 'dist_end_effector': -1.0000239595331015, 'collision': False}
{'pos_end_effector': array([-0.99559226, -0.09353732]), 'dist_end_effector': -1.008753754060328, 'collision': False}
{'pos_end_effector': array([-9.99976490e-01, -4.21582344e-04]), 'dist_end_effector': -1.0000235984550394, 'collision': False}
{'pos_end_effector': array([-9.99976504e-01,  4.34456358e-04]), 'dist_end_effector': -1.0000235899477548, 'collision': False}
## Generation 55 
{'pos_end_effector': array([-9.99976581e-01,  8.55567017e-05]), 'dist_end_effector': -1.0000234230215503, 'collision': False}
{'pos_end_effector': array([-9.99976527e-01, -3.22065630e-04]), 'dist_end_effector': -1.0000235244325844, 'collision': False}
{'pos_end_effector': array([-9.99976464e-01, -4.60852144e-04]), 'dist_end_effector': -1.0000236422012319, 'collision': False}
{'pos_end_effector': array([-9.99976551e-01, -2.53817196e-04]), 'dist_end_effector': -1.0000234811711213, 'collision': False}
{'pos_end_effector': array([0.59336322, 0.48754577]), 'dist_end_effector': -2.6387939787669525, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-9.9997657e-01, -1.6877483e-04]), 'dist_end_effector': -1.000023444037113, 'collision': False}
{'pos_end_effector': array([-9.99976560e-01, -1.56503408e-04]), 'dist_end_effector': -1.0000234518067062, 'collision': False}
{'pos_end_effector': array([-9.99976464e-01, -4.60852144e-04]), 'dist_end_effector': -1.0000236422012319, 'collision': False}
{'pos_end_effector': array([-9.99976514e-01, -4.09133665e-04]), 'dist_end_effector': -1.0000235699693354, 'collision': False}
{'pos_end_effector': array([-9.99976571e-01, -1.73461250e-04]), 'dist_end_effector': -1.0000234444595226, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976502e-01,  4.19891432e-04]), 'dist_end_effector': -1.000023586409454, 'collision': False}
{'pos_end_effector': array([-9.99976468e-01, -4.96248785e-04]), 'dist_end_effector': -1.0000236549169201, 'collision': False}
{'pos_end_effector': array([-9.99976565e-01,  2.24895386e-04]), 'dist_end_effector': -1.0000234607307743, 'collision': False}
{'pos_end_effector': array([-9.99976543e-01,  2.68942426e-04]), 'dist_end_effector': -1.0000234928996985, 'collision': False}
{'pos_end_effector': array([-9.99976532e-01, -3.10687311e-04]), 'dist_end_effector': -1.0000235158593487, 'collision': False}
{'pos_end_effector': array([-9.99976464e-01, -4.60852144e-04]), 'dist_end_effector': -1.0000236422012319, 'collision': False}
{'pos_end_effector': array([-0.99068742,  0.06886013]), 'dist_end_effector': -1.0116588342669635, 'collision': False}
{'pos_end_effector': array([-9.99976576e-01,  4.34474902e-05]), 'dist_end_effector': -1.0000234249153195, 'collision': False}
{'pos_end_effector': array([-9.99976532e-01,  3.18805093e-04]), 'dist_end_effector': -1.0000235187186621, 'collision': False}
{'pos_end_effector': array([-9.99976586e-01,  1.01279862e-05]), 'dist_end_effector': -1.0000234141173034, 'collision': False}
{'pos_end_effector': array([-9.99976499e-01,  4.22731661e-04]), 'dist_end_effector': -1.000023590617173, 'collision': False}
{'pos_end_effector': array([-9.99976572e-01,  1.98811869e-04]), 'dist_end_effector': -1.0000234479233725, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976545e-01, -2.56854738e-04]), 'dist_end_effector': -1.0000234884031398, 'collision': False}
{'pos_end_effector': array([-9.99976535e-01,  3.24738045e-04]), 'dist_end_effector': -1.0000235177666248, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.57994061e-04]), 'dist_end_effector': -1.0000234376014467, 'collision': False}
{'pos_end_effector': array([-9.99976581e-01, -1.84993266e-04]), 'dist_end_effector': -1.0000234361549174, 'collision': False}
{'pos_end_effector': array([-9.9997657e-01, -1.6877483e-04]), 'dist_end_effector': -1.000023444037113, 'collision': False}
{'pos_end_effector': array([-9.99976588e-01,  6.38528747e-05]), 'dist_end_effector': -1.0000234141690445, 'collision': False}
{'pos_end_effector': array([1.25248672, 0.44456487]), 'dist_end_effector': -3.2827287144572486, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976489e-01, -4.56822036e-04]), 'dist_end_effector': -1.000023615578193, 'collision': False}
{'pos_end_effector': array([-9.99976565e-01,  2.24895386e-04]), 'dist_end_effector': -1.0000234607307743, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.57994061e-04]), 'dist_end_effector': -1.0000234376014467, 'collision': False}
{'pos_end_effector': array([-9.99976576e-01,  4.34474902e-05]), 'dist_end_effector': -1.0000234249153195, 'collision': False}
{'pos_end_effector': array([-9.99976587e-01, -4.01687109e-05]), 'dist_end_effector': -1.0000234134514208, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-9.99976502e-01,  4.19891432e-04]), 'dist_end_effector': -1.000023586409454, 'collision': False}
{'pos_end_effector': array([-9.99976573e-01, -1.92238349e-04]), 'dist_end_effector': -1.000023445205668, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-9.99976537e-01,  2.67725498e-04]), 'dist_end_effector': -1.0000234989572345, 'collision': False}
{'pos_end_effector': array([-9.99976500e-01, -4.08865014e-04]), 'dist_end_effector': -1.0000235832935358, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-0.83713906,  0.59117736]), 'dist_end_effector': -1.30450613054821, 'collision': False}
{'pos_end_effector': array([-9.99976548e-01, -2.29579782e-04]), 'dist_end_effector': -1.0000234781820534, 'collision': False}
{'pos_end_effector': array([-9.99976588e-01,  1.39394330e-04]), 'dist_end_effector': -1.0000234221911355, 'collision': False}
{'pos_end_effector': array([-9.99976576e-01,  4.34474902e-05]), 'dist_end_effector': -1.0000234249153195, 'collision': False}
{'pos_end_effector': array([-9.99976545e-01, -2.56854738e-04]), 'dist_end_effector': -1.0000234884031398, 'collision': False}
{'pos_end_effector': array([ 0.44427024, -6.29689238]), 'dist_end_effector': -6.754651035165214, 'collision': False}
{'pos_end_effector': array([-9.99976543e-01, -3.31016280e-04]), 'dist_end_effector': -1.000023511920964, 'collision': False}
{'pos_end_effector': array([-9.99976582e-01,  1.72353090e-04]), 'dist_end_effector': -1.0000234328744735, 'collision': False}
{'pos_end_effector': array([-0.99808861, -0.06141896]), 'dist_end_effector': -1.0037921673812518, 'collision': False}
{'pos_end_effector': array([-9.99976479e-01,  4.38803917e-04]), 'dist_end_effector': -1.0000236176617596, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.57994061e-04]), 'dist_end_effector': -1.0000234376014467, 'collision': False}
{'pos_end_effector': array([-9.99976532e-01, -3.10687311e-04]), 'dist_end_effector': -1.0000235158593487, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976500e-01, -4.08865014e-04]), 'dist_end_effector': -1.0000235832935358, 'collision': False}
{'pos_end_effector': array([-9.99976565e-01,  2.24895386e-04]), 'dist_end_effector': -1.0000234607307743, 'collision': False}
{'pos_end_effector': array([-9.99976545e-01, -2.56854738e-04]), 'dist_end_effector': -1.0000234884031398, 'collision': False}
{'pos_end_effector': array([-9.99976545e-01, -2.56854738e-04]), 'dist_end_effector': -1.0000234884031398, 'collision': False}
{'pos_end_effector': array([-9.99976588e-01,  1.39394330e-04]), 'dist_end_effector': -1.0000234221911355, 'collision': False}
{'pos_end_effector': array([-9.99976601e-01, -5.32330703e-05]), 'dist_end_effector': -1.0000234005279744, 'collision': False}
{'pos_end_effector': array([-9.99976565e-01,  2.24895386e-04]), 'dist_end_effector': -1.0000234607307743, 'collision': False}
{'pos_end_effector': array([-9.99976567e-01, -1.44562012e-04]), 'dist_end_effector': -1.000023443371856, 'collision': False}
{'pos_end_effector': array([-9.99976545e-01,  2.92748023e-04]), 'dist_end_effector': -1.0000234975624873, 'collision': False}
{'pos_end_effector': array([-0.36897695,  0.55881836]), 'dist_end_effector': -1.7240980697748318, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -4.52575022e-05]), 'dist_end_effector': -1.0000234179763323, 'collision': False}
{'pos_end_effector': array([-9.99976485e-01, -4.51723954e-04]), 'dist_end_effector': -1.0000236167890202, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([2.14528548, 0.15806143]), 'dist_end_effector': -4.14829785962214, 'collision': False}
{'pos_end_effector': array([-9.99976581e-01, -5.44745627e-06]), 'dist_end_effector': -1.0000234188087864, 'collision': False}
{'pos_end_effector': array([-9.99976573e-01, -1.22767568e-04]), 'dist_end_effector': -1.0000234347883141, 'collision': False}
{'pos_end_effector': array([-9.99976538e-01,  3.05629552e-04]), 'dist_end_effector': -1.0000235084781155, 'collision': False}
{'pos_end_effector': array([-9.99976515e-01, -3.75470374e-04]), 'dist_end_effector': -1.0000235552915664, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.06433990e-04]), 'dist_end_effector': -1.0000234285687781, 'collision': False}
{'pos_end_effector': array([-9.99976505e-01, -4.23244621e-04]), 'dist_end_effector': -1.0000235849739771, 'collision': False}
{'pos_end_effector': array([-9.99976460e-01,  5.16793026e-04]), 'dist_end_effector': -1.0000236739430124, 'collision': False}
{'pos_end_effector': array([-9.99976479e-01,  4.38803917e-04]), 'dist_end_effector': -1.0000236176617596, 'collision': False}
{'pos_end_effector': array([-9.99976561e-01, -1.39249247e-04]), 'dist_end_effector': -1.0000234487896134, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-0.85049483,  0.62686617]), 'dist_end_effector': -1.3093217097761483, 'collision': False}
{'pos_end_effector': array([-9.99976573e-01,  2.21707989e-04]), 'dist_end_effector': -1.0000234512056185, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976544e-01,  2.57604197e-04]), 'dist_end_effector': -1.0000234895922608, 'collision': False}
{'pos_end_effector': array([-9.99976470e-01,  4.86851061e-04]), 'dist_end_effector': -1.0000236485688818, 'collision': False}
{'pos_end_effector': array([-0.22033617,  0.65058636]), 'dist_end_effector': -1.8948524866270962, 'collision': False}
{'pos_end_effector': array([-9.99976548e-01, -2.29579782e-04]), 'dist_end_effector': -1.0000234781820534, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-9.99976506e-01, -3.96287079e-04]), 'dist_end_effector': -1.0000235726474338, 'collision': False}
{'pos_end_effector': array([-9.99976572e-01,  1.60002901e-04]), 'dist_end_effector': -1.0000234405169, 'collision': False}
{'pos_end_effector': array([-9.99976503e-01,  3.83311309e-04]), 'dist_end_effector': -1.00002357015793, 'collision': False}
{'pos_end_effector': array([-9.99976526e-01,  3.78218201e-04]), 'dist_end_effector': -1.000023545972053, 'collision': False}
{'pos_end_effector': array([-9.99976484e-01, -4.80728925e-04]), 'dist_end_effector': -1.0000236318565967, 'collision': False}
{'pos_end_effector': array([2.04986387, 1.17992769]), 'dist_end_effector': -4.218249247371383, 'collision': False}
{'pos_end_effector': array([-9.99976557e-01, -2.56255909e-04]), 'dist_end_effector': -1.0000234758121094, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.40960968e-04]), 'dist_end_effector': -1.0000234332083602, 'collision': False}
{'pos_end_effector': array([-9.99976574e-01,  1.66494308e-04]), 'dist_end_effector': -1.0000234402554262, 'collision': False}
{'pos_end_effector': array([-9.99976507e-01, -3.64867316e-04]), 'dist_end_effector': -1.0000235599130212, 'collision': False}
{'pos_end_effector': array([-0.99986903,  0.01466672]), 'dist_end_effector': -1.0002385094761759, 'collision': False}
{'pos_end_effector': array([-9.99976464e-01, -4.60852144e-04]), 'dist_end_effector': -1.0000236422012319, 'collision': False}
{'pos_end_effector': array([-9.99976539e-01, -2.98271524e-04]), 'dist_end_effector': -1.0000235056897642, 'collision': False}
{'pos_end_effector': array([-9.99976572e-01,  1.98811869e-04]), 'dist_end_effector': -1.0000234479233725, 'collision': False}
{'pos_end_effector': array([-9.99976520e-01,  3.82037706e-04]), 'dist_end_effector': -1.0000235531827042, 'collision': False}
{'pos_end_effector': array([-9.99976464e-01, -4.60852144e-04]), 'dist_end_effector': -1.0000236422012319, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976571e-01,  2.15808671e-05]), 'dist_end_effector': -1.0000234289785703, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976500e-01, -4.08865014e-04]), 'dist_end_effector': -1.0000235832935358, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976532e-01, -3.41959696e-04]), 'dist_end_effector': -1.0000235261306027, 'collision': False}
{'pos_end_effector': array([-9.9997657e-01, -1.6877483e-04]), 'dist_end_effector': -1.000023444037113, 'collision': False}
{'pos_end_effector': array([-9.99976571e-01, -1.73461250e-04]), 'dist_end_effector': -1.0000234444595226, 'collision': False}
{'pos_end_effector': array([-0.95973423,  0.64341552]), 'dist_end_effector': -1.2231665440157575, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976500e-01, -4.08865014e-04]), 'dist_end_effector': -1.0000235832935358, 'collision': False}
{'pos_end_effector': array([-9.99976524e-01, -3.51046744e-04]), 'dist_end_effector': -1.0000235380820979, 'collision': False}
{'pos_end_effector': array([-9.99976537e-01,  3.31266249e-04]), 'dist_end_effector': -1.000023517771831, 'collision': False}
{'pos_end_effector': array([-9.99976576e-01,  4.34474902e-05]), 'dist_end_effector': -1.0000234249153195, 'collision': False}
{'pos_end_effector': array([-9.99976543e-01,  2.33038741e-04]), 'dist_end_effector': -1.0000234846409983, 'collision': False}
{'pos_end_effector': array([-0.99169338,  0.01625103]), 'dist_end_effector': -1.0084375711613143, 'collision': False}
{'pos_end_effector': array([-9.99976490e-01, -4.45250062e-04]), 'dist_end_effector': -1.0000236089486185, 'collision': False}
{'pos_end_effector': array([-9.99976563e-01, -2.06726883e-04]), 'dist_end_effector': -1.0000234583477425, 'collision': False}
{'pos_end_effector': array([-0.80472332,  0.19816432]), 'dist_end_effector': -1.2115921106942593, 'collision': False}
{'pos_end_effector': array([-9.99976565e-01,  2.24895386e-04]), 'dist_end_effector': -1.0000234607307743, 'collision': False}
{'pos_end_effector': array([-9.9997657e-01, -1.6877483e-04]), 'dist_end_effector': -1.000023444037113, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976500e-01, -4.08865014e-04]), 'dist_end_effector': -1.0000235832935358, 'collision': False}
{'pos_end_effector': array([ 0.14645742, -3.54180104]), 'dist_end_effector': -4.1414531320751395, 'collision': False}
{'pos_end_effector': array([-9.99976581e-01, -1.09291194e-04]), 'dist_end_effector': -1.000023425208645, 'collision': False}
{'pos_end_effector': array([-9.99976554e-01,  2.49837889e-04]), 'dist_end_effector': -1.0000234772538852, 'collision': False}
{'pos_end_effector': array([-9.99976502e-01,  4.19891432e-04]), 'dist_end_effector': -1.000023586409454, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.19549203e-04]), 'dist_end_effector': -1.0000234318177696, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976569e-01, -1.98052057e-04]), 'dist_end_effector': -1.0000234501294842, 'collision': False}
{'pos_end_effector': array([-9.99976535e-01,  3.24738045e-04]), 'dist_end_effector': -1.0000235177666248, 'collision': False}
{'pos_end_effector': array([-9.99976569e-01,  2.01576128e-04]), 'dist_end_effector': -1.0000234518121702, 'collision': False}
{'pos_end_effector': array([-9.99976565e-01,  2.24895386e-04]), 'dist_end_effector': -1.0000234607307743, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976570e-01,  1.91601617e-04]), 'dist_end_effector': -1.0000234484305914, 'collision': False}
{'pos_end_effector': array([-9.99976464e-01, -4.60852144e-04]), 'dist_end_effector': -1.0000236422012319, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976496e-01, -4.23403007e-04]), 'dist_end_effector': -1.0000235940082436, 'collision': False}
{'pos_end_effector': array([-0.78928951, -1.49005103]), 'dist_end_effector': -1.9199145729247424, 'collision': False}
{'pos_end_effector': array([-9.99976502e-01,  4.19891432e-04]), 'dist_end_effector': -1.000023586409454, 'collision': False}
{'pos_end_effector': array([-9.99976562e-01, -1.71151098e-04]), 'dist_end_effector': -1.00002345244302, 'collision': False}
{'pos_end_effector': array([-9.99976496e-01, -4.23403007e-04]), 'dist_end_effector': -1.0000235940082436, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976516e-01,  3.38992724e-04]), 'dist_end_effector': -1.0000235417399066, 'collision': False}
{'pos_end_effector': array([-9.99976571e-01, -1.30074626e-04]), 'dist_end_effector': -1.0000234374071288, 'collision': False}
{'pos_end_effector': array([-9.99976543e-01,  2.77410456e-04]), 'dist_end_effector': -1.0000234950469529, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-9.99976468e-01, -4.96248785e-04]), 'dist_end_effector': -1.0000236549169201, 'collision': False}
{'pos_end_effector': array([-9.99976532e-01, -3.10687311e-04]), 'dist_end_effector': -1.0000235158593487, 'collision': False}
{'pos_end_effector': array([-9.99976535e-01,  3.24738045e-04]), 'dist_end_effector': -1.0000235177666248, 'collision': False}
{'pos_end_effector': array([-9.99976524e-01, -3.51046744e-04]), 'dist_end_effector': -1.0000235380820979, 'collision': False}
{'pos_end_effector': array([-9.99976532e-01, -3.10687311e-04]), 'dist_end_effector': -1.0000235158593487, 'collision': False}
{'pos_end_effector': array([-9.99976545e-01, -2.63890150e-04]), 'dist_end_effector': -1.0000234900728602, 'collision': False}
{'pos_end_effector': array([-9.99976553e-01,  2.58704859e-04]), 'dist_end_effector': -1.00002348014793, 'collision': False}
{'pos_end_effector': array([-9.99976572e-01,  1.98811869e-04]), 'dist_end_effector': -1.0000234479233725, 'collision': False}
{'pos_end_effector': array([-9.99976496e-01, -4.23403007e-04]), 'dist_end_effector': -1.0000235940082436, 'collision': False}
{'pos_end_effector': array([-9.99976542e-01, -3.11191044e-04]), 'dist_end_effector': -1.0000235067299896, 'collision': False}
{'pos_end_effector': array([-9.99976581e-01, -5.44745627e-06]), 'dist_end_effector': -1.0000234188087864, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.0000234243749992, 'collision': False}
{'pos_end_effector': array([-9.99976594e-01, -7.27193051e-05]), 'dist_end_effector': -1.0000234086491768, 'collision': False}
{'pos_end_effector': array([-9.99976576e-01, -1.35179855e-04]), 'dist_end_effector': -1.000023433010659, 'collision': False}
{'pos_end_effector': array([-9.99976580e-01,  1.37600632e-04]), 'dist_end_effector': -1.0000234298339636, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-0.93818006,  0.21976957]), 'dist_end_effector': -1.084324794270381, 'collision': False}
{'pos_end_effector': array([-9.99976519e-01, -3.50571919e-04]), 'dist_end_effector': -1.0000235420598884, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99976565e-01,  2.24895386e-04]), 'dist_end_effector': -1.0000234607307743, 'collision': False}
{'pos_end_effector': array([-9.9997652e-01, -3.7783271e-04]), 'dist_end_effector': -1.000023551766788, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.40960968e-04]), 'dist_end_effector': -1.0000234332083602, 'collision': False}
{'pos_end_effector': array([1.31403496, 0.43349996]), 'dist_end_effector': -3.342267188654891, 'collision': False}
{'pos_end_effector': array([-9.99976543e-01,  2.33038741e-04]), 'dist_end_effector': -1.0000234846409983, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976496e-01, -4.23403007e-04]), 'dist_end_effector': -1.0000235940082436, 'collision': False}
{'pos_end_effector': array([-9.99976563e-01, -1.93797838e-04]), 'dist_end_effector': -1.0000234556770229, 'collision': False}
{'pos_end_effector': array([-9.99976498e-01, -4.16204691e-04]), 'dist_end_effector': -1.0000235889369546, 'collision': False}
{'pos_end_effector': array([-9.99976502e-01,  4.19891432e-04]), 'dist_end_effector': -1.000023586409454, 'collision': False}
{'pos_end_effector': array([-9.99976464e-01, -4.60852144e-04]), 'dist_end_effector': -1.0000236422012319, 'collision': False}
{'pos_end_effector': array([-0.97802255,  0.14711733]), 'dist_end_effector': -1.0325121845426377, 'collision': False}
{'pos_end_effector': array([-9.99976573e-01, -1.69744942e-04]), 'dist_end_effector': -1.0000234415958513, 'collision': False}
{'pos_end_effector': array([-9.99976476e-01, -4.85376697e-04]), 'dist_end_effector': -1.0000236422166275, 'collision': False}
{'pos_end_effector': array([-9.99976476e-01, -4.60714701e-04]), 'dist_end_effector': -1.0000236299496335, 'collision': False}
{'pos_end_effector': array([-9.99976519e-01, -3.78120771e-04]), 'dist_end_effector': -1.0000235529040131, 'collision': False}
{'pos_end_effector': array([-9.99976494e-01, -4.11967621e-04]), 'dist_end_effector': -1.0000235909016177, 'collision': False}
{'pos_end_effector': array([-0.98905955, -0.11763322]), 'dist_end_effector': -1.017761351784957, 'collision': False}
{'pos_end_effector': array([-9.99976548e-01, -2.29579782e-04]), 'dist_end_effector': -1.0000234781820534, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.88984603e-04]), 'dist_end_effector': -1.0000234405463555, 'collision': False}
{'pos_end_effector': array([-9.99976567e-01, -1.44562012e-04]), 'dist_end_effector': -1.000023443371856, 'collision': False}
{'pos_end_effector': array([-9.99976524e-01, -3.51046744e-04]), 'dist_end_effector': -1.0000235380820979, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.57994061e-04]), 'dist_end_effector': -1.0000234376014467, 'collision': False}
## Generation 56 
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.0000234243749995, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -5.47093167e-05]), 'dist_end_effector': -1.0000234187309327, 'collision': False}
{'pos_end_effector': array([-9.99976577e-01,  1.40960968e-04]), 'dist_end_effector': -1.0000234332083602, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-0.99488953, -0.06426113]), 'dist_end_effector': -1.0071626226284793, 'collision': False}
{'pos_end_effector': array([-9.99976573e-01, -1.69744942e-04]), 'dist_end_effector': -1.0000234415958513, 'collision': False}
{'pos_end_effector': array([0.23409453, 2.16687854]), 'dist_end_effector': -3.1123208360550625, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.57994061e-04]), 'dist_end_effector': -1.0000234376014467, 'collision': False}
{'pos_end_effector': array([-9.99976574e-01,  1.66494308e-04]), 'dist_end_effector': -1.0000234402554262, 'collision': False}
{'pos_end_effector': array([-0.99997278,  0.00275332]), 'dist_end_effector': -1.0000310092659819, 'collision': False}
{'pos_end_effector': array([-9.99976583e-01, -1.18656222e-04]), 'dist_end_effector': -1.000023424374999, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.57994061e-04]), 'dist_end_effector': -1.0000234376014467, 'collision': False}
{'pos_end_effector': array([-9.99976574e-01, -9.50650707e-05]), 'dist_end_effector': -1.0000234309687976, 'collision': False}
{'pos_end_effector': array([-0.95295898,  0.5721908 ]), 'dist_end_effector': -1.1931878336215258, 'collision': False}
{'pos_end_effector': array([-9.99976575e-01, -1.57994061e-04]), 'dist_end_effector': -1.0000234376014467, 'collision': False}
